CustID,FirstPolYear,BirthYear,EducDeg,MonthSal,GeoLivArea,Children,CustMonVal,ClaimsRate,PremMotor,PremHousehold,PremHealth,PremLife,PremWork
210.0,1985.0,1984.0,b'2 - High School',873.0,1.0,1.0,63.35,0.89,181.59,275.6,262.05,-3.0,84.24
211.0,1984.0,1962.0,b'3 - BSc/MSc',2343.0,1.0,1.0,431.33,0.18,508.43,-30.55,65.9,5.78,9.0
212.0,1993.0,1968.0,b'3 - BSc/MSc',2400.0,4.0,1.0,-60.0,1.06,543.77,50.0,39.23,-7.0,-7.0
213.0,1986.0,1960.0,b'3 - BSc/MSc',3083.0,4.0,1.0,496.65,0.21,444.64,84.45,126.69,10.89,-6.11
214.0,1996.0,1970.0,b'1 - Basic',2439.0,1.0,1.0,-146.91,1.21,263.16,-5.0,215.93,48.12,68.79
215.0,1993.0,1976.0,b'4 - PhD',1609.0,1.0,1.0,443.09,0.24,477.09,35.0,101.02,-4.0,3.0
216.0,1984.0,1967.0,b'3 - BSc/MSc',2106.0,1.0,1.0,324.4,0.58,368.96,281.15,139.47,34.45,14.89
217.0,1992.0,1958.0,b'3 - BSc/MSc',2736.0,3.0,1.0,391.2,0.32,382.85,33.35,178.81,14.67,2.0
218.0,1993.0,1990.0,b'3 - BSc/MSc',1363.0,4.0,1.0,312.73,0.45,299.39,39.45,221.93,24.45,23.34
219.0,1991.0,1967.0,b'2 - High School',3012.0,4.0,1.0,57.23,0.88,485.87,94.45,84.46,3.89,-6.11
220.0,1985.0,1993.0,b'2 - High School',1342.0,4.0,1.0,31.01,0.93,189.59,240.6,249.38,56.01,63.9
221.0,1990.0,1948.0,b'2 - High School',4031.0,1.0,1.0,249.05,0.66,320.17,264.5,154.25,11.78,57.9
222.0,1984.0,1944.0,b'4 - PhD',3738.0,3.0,1.0,-25.0,1.0,533.1,84.45,43.12,0.89,5.89
223.0,1993.0,1971.0,b'3 - BSc/MSc',1934.0,4.0,1.0,183.92,0.72,425.86,216.7,87.24,8.89,16.67
224.0,1983.0,1967.0,b'3 - BSc/MSc',1757.0,4.0,0.0,436.53,0.4,436.97,187.8,114.91,5.78,18.78
225.0,1985.0,1976.0,b'2 - High School',2746.0,1.0,1.0,511.54,0.23,401.41,123.35,134.58,12.78,24.56
226.0,1978.0,1968.0,b'3 - BSc/MSc',2469.0,1.0,1.0,-47.0,1.04,532.99,-15.0,47.01,4.0,8.0
227.0,1977.0,1947.0,b'3 - BSc/MSc',3643.0,2.0,0.0,84.02,0.84,317.17,93.35,209.93,34.45,18.78
228.0,1981.0,1982.0,b'2 - High School',1607.0,4.0,1.0,807.72,0.0,333.95,323.4,84.35,44.12,46.9
229.0,1997.0,1987.0,b'3 - BSc/MSc',1109.0,4.0,0.0,-189.25,1.2,247.38,256.15,146.25,106.13,58.12
230.0,1980.0,1951.0,b'3 - BSc/MSc',3226.0,1.0,1.0,279.94,0.54,250.49,54.45,241.49,63.9,48.23
231.0,1980.0,1947.0,b'2 - High School',3812.0,1.0,0.0,-69.12,1.06,267.94,207.25,201.26,44.12,41.23
232.0,1975.0,1944.0,b'2 - High School',3851.0,3.0,0.0,461.99,0.41,183.59,303.4,219.82,18.67,99.24
233.0,1985.0,1964.0,b'2 - High School',2524.0,4.0,1.0,514.32,0.16,443.53,59.45,102.24,16.67,19.67
234.0,1995.0,1985.0,b'2 - High School',1650.0,1.0,1.0,114.36,0.88,139.36,808.5,163.92,63.68,34.34
235.0,1991.0,1996.0,b'1 - Basic',1980.0,2.0,1.0,-13.33,0.99,33.34,406.2,131.69,175.7,164.03
236.0,1978.0,1962.0,b'3 - BSc/MSc',2568.0,1.0,1.0,374.2,0.28,447.53,-30.55,107.91,8.89,17.78
237.0,1987.0,1948.0,b'2 - High School',3573.0,4.0,0.0,752.03,0.27,152.25,579.55,233.71,53.9,45.23
238.0,1978.0,1964.0,b'2 - High School',2924.0,4.0,1.0,293.06,0.65,205.04,403.4,105.02,87.24,113.02
239.0,1992.0,1972.0,b'2 - High School',1889.0,4.0,1.0,549.65,0.43,239.49,501.75,180.7,75.68,2.78
240.0,1992.0,1948.0,b'2 - High School',3506.0,1.0,0.0,564.43,0.33,153.25,335.05,295.61,64.79,36.34
241.0,1992.0,1970.0,b'3 - BSc/MSc',2418.0,1.0,1.0,481.77,0.07,541.77,-35.0,25.45,6.89,3.89
242.0,1983.0,1986.0,b'2 - High School',642.0,4.0,1.0,381.53,0.49,188.48,273.95,271.83,26.45,29.45
243.0,1975.0,1952.0,b'3 - BSc/MSc',3766.0,1.0,0.0,51.35,0.88,210.15,23.9,253.38,70.79,63.01
244.0,1985.0,1945.0,b'3 - BSc/MSc',3676.0,4.0,0.0,493.09,0.32,301.39,216.7,195.37,50.12,2.78
245.0,1989.0,1988.0,b'3 - BSc/MSc',1207.0,3.0,1.0,161.25,0.75,293.5,177.25,207.26,37.34,28.34
246.0,1984.0,1993.0,b'1 - Basic',566.0,3.0,1.0,-20.55,1.0,32.23,422.3,302.5,101.24,73.46
247.0,1990.0,1986.0,b'3 - BSc/MSc',1637.0,2.0,1.0,308.73,0.5,311.28,111.7,225.93,20.67,1.78
248.0,1994.0,1968.0,b'3 - BSc/MSc',2389.0,3.0,1.0,557.12,0.0,506.54,3.9,49.01,17.78,4.89
249.0,1983.0,1982.0,b'3 - BSc/MSc',1817.0,3.0,1.0,-58.99,1.06,466.42,-10.55,112.91,12.89,16.89
250.0,1987.0,1973.0,b'4 - PhD',2572.0,4.0,1.0,535.88,0.12,510.54,39.45,73.68,12.89,2.0
251.0,1991.0,1987.0,b'2 - High School',1579.0,4.0,1.0,704.24,0.35,92.46,639.0,248.49,-1.11,139.36
252.0,1978.0,1980.0,b'3 - BSc/MSc',1920.0,4.0,1.0,-25.0,1.0,389.63,68.9,154.25,17.67,23.67
253.0,1975.0,1968.0,b'3 - BSc/MSc',2319.0,2.0,1.0,-20.0,0.99,537.99,55.0,40.12,-1.0,6.0
254.0,1990.0,1942.0,b'3 - BSc/MSc',4374.0,3.0,0.0,348.61,0.46,316.17,99.45,188.59,22.67,64.68
255.0,1995.0,1984.0,b'2 - High School',1903.0,4.0,1.0,7.0,0.95,174.7,142.8,246.27,110.8,22.67
256.0,1976.0,1944.0,b'1 - Basic',3842.0,1.0,0.0,875.63,0.21,181.48,725.15,207.26,14.67,8.67
257.0,1990.0,1957.0,b'4 - PhD',2945.0,3.0,1.0,302.95,0.55,310.17,187.25,197.26,17.78,17.45
258.0,1991.0,1995.0,b'3 - BSc/MSc',380.0,1.0,0.0,1105.42,0.21,50.9,1012.4,221.93,10.78,128.8
259.0,1996.0,1957.0,b'2 - High School',3463.0,4.0,1.0,37.02,0.9,316.28,43.35,234.71,19.56,0.89
260.0,1984.0,1986.0,b'4 - PhD',1201.0,4.0,1.0,455.97,0.35,291.61,162.8,230.71,26.56,29.67
261.0,1987.0,1970.0,b'4 - PhD',2692.0,4.0,1.0,582.11,0.08,537.77,69.45,37.45,-6.0,17.89
262.0,1992.0,1987.0,b'3 - BSc/MSc',1008.0,3.0,1.0,338.84,0.45,222.04,98.35,301.28,44.23,0.78
263.0,1982.0,1991.0,b'1 - Basic',931.0,1.0,1.0,255.95,0.66,175.7,288.95,180.7,101.24,82.46
264.0,1980.0,1946.0,b'3 - BSc/MSc',3195.0,4.0,0.0,320.97,0.35,345.4,-30.0,156.03,24.45,36.12
265.0,1994.0,1975.0,b'3 - BSc/MSc',2715.0,4.0,1.0,-41.33,1.03,472.2,-25.0,108.02,12.89,-2.11
266.0,1997.0,1990.0,b'3 - BSc/MSc',881.0,1.0,1.0,1160.88,0.0,163.92,727.35,151.25,66.68,76.68
267.0,1993.0,1982.0,b'3 - BSc/MSc',1282.0,4.0,1.0,572.77,0.11,511.32,99.45,63.9,2.0,-5.0
268.0,1984.0,1972.0,b'2 - High School',2247.0,3.0,1.0,431.42,0.37,428.08,157.8,106.02,22.56,5.78
269.0,1976.0,1977.0,b'2 - High School',1697.0,4.0,1.0,-42.67,1.02,331.84,177.8,181.7,44.12,17.67
270.0,1983.0,1942.0,b'2 - High School',3532.0,4.0,1.0,259.06,0.51,328.95,8.9,188.48,46.12,7.67
271.0,1980.0,1946.0,b'3 - BSc/MSc',4032.0,2.0,0.0,210.71,0.65,241.49,103.9,285.72,43.12,5.78
272.0,1983.0,1976.0,b'1 - Basic',2451.0,4.0,1.0,152.59,0.75,450.53,176.7,94.35,1.89,0.89
273.0,1980.0,1981.0,b'2 - High School',2048.0,1.0,1.0,373.07,0.46,313.17,177.25,145.25,92.35,14.78
274.0,1993.0,1968.0,b'2 - High School',2029.0,3.0,1.0,417.44,0.21,484.76,-30.55,55.01,18.78,35.45
275.0,1995.0,1949.0,b'2 - High School',3869.0,1.0,0.0,-25.0,1.0,248.38,185.6,215.82,20.67,40.12
276.0,1990.0,1947.0,b'2 - High School',3504.0,1.0,0.0,222.16,0.68,204.04,226.7,240.6,33.45,76.57
277.0,1995.0,1968.0,b'3 - BSc/MSc',2888.0,1.0,1.0,-60.0,1.06,540.77,50.0,46.23,-5.0,-10.0
278.0,1991.0,1948.0,b'1 - Basic',2937.0,3.0,0.0,287.95,0.61,156.92,298.4,195.37,63.79,92.24
279.0,1984.0,1941.0,b'2 - High School',4343.0,1.0,1.0,321.62,0.56,281.61,235.6,147.36,65.9,65.01
280.0,1998.0,1938.0,b'1 - Basic',4386.0,1.0,0.0,193.04,0.79,96.02,541.2,189.59,127.69,90.35
281.0,1985.0,1987.0,b'3 - BSc/MSc',1076.0,3.0,1.0,241.05,0.61,269.05,98.35,266.16,-3.0,58.12
282.0,1977.0,1962.0,b'3 - BSc/MSc',3083.0,1.0,1.0,-175.0,1.3,506.43,-75.0,55.9,5.89,1.78
283.0,1995.0,1964.0,b'2 - High School',2419.0,2.0,1.0,473.43,0.16,499.54,33.9,59.79,-6.0,4.89
284.0,1988.0,1997.0,b'1 - Basic',1281.0,3.0,1.0,284.06,0.7,71.57,549.55,161.03,120.8,119.69
285.0,1995.0,1944.0,b'3 - BSc/MSc',3550.0,4.0,0.0,10.34,0.96,209.93,298.4,233.6,36.45,35.34
286.0,1992.0,1977.0,b'2 - High School',1957.0,2.0,1.0,414.98,0.25,426.08,13.9,123.58,18.78,4.78
287.0,1987.0,1953.0,b'3 - BSc/MSc',3301.0,3.0,1.0,698.57,0.21,333.73,413.4,129.58,23.56,18.45
288.0,1988.0,1975.0,b'2 - High School',2193.0,3.0,1.0,618.8,0.0,139.58,82.25,246.49,72.57,102.91
289.0,1976.0,1992.0,b'1 - Basic',1202.0,1.0,1.0,172.26,0.77,48.01,334.5,182.59,145.25,149.25
290.0,1987.0,1991.0,b'2 - High School',902.0,1.0,0.0,73.02,0.87,48.12,215.05,249.49,140.47,98.02
291.0,1994.0,1977.0,b'3 - BSc/MSc',1918.0,1.0,1.0,144.26,0.77,325.73,210.6,162.92,-2.0,39.34
292.0,1992.0,1992.0,b'2 - High School',1192.0,4.0,0.0,562.11,0.26,247.38,265.05,128.58,81.35,74.68
293.0,1974.0,1944.0,b'2 - High School',3167.0,4.0,1.0,-133.24,1.1,168.03,609.55,216.82,94.35,13.89
294.0,1977.0,1978.0,b'2 - High School',2128.0,1.0,1.0,541.54,0.3,348.62,241.7,151.14,44.23,23.78
295.0,1994.0,1946.0,b'3 - BSc/MSc',3579.0,4.0,0.0,390.75,0.28,445.53,-10.0,107.91,9.78,22.78
296.0,1991.0,1972.0,b'2 - High School',1956.0,4.0,0.0,190.82,0.81,172.59,725.15,181.48,43.23,5.67
297.0,,1955.0,b'4 - PhD',3591.0,,,-49.11,1.04,447.64,-25.0,130.58,0.89,12.89
298.0,1992.0,1956.0,b'3 - BSc/MSc',3409.0,1.0,1.0,-111.55,1.16,386.74,-30.55,151.03,25.45,16.78
299.0,1987.0,1949.0,b'4 - PhD',3388.0,4.0,0.0,-43.78,1.03,430.08,58.9,138.47,18.78,13.89
300.0,1991.0,1940.0,b'2 - High School',3598.0,4.0,0.0,-25.0,1.0,285.83,54.45,259.27,30.56,22.45
301.0,1985.0,1976.0,b'3 - BSc/MSc',2328.0,4.0,1.0,29.01,0.92,187.59,141.15,246.27,80.46,26.45
302.0,1976.0,1991.0,b'1 - Basic',1497.0,1.0,0.0,1356.71,0.05,41.23,1089.1,69.68,101.24,150.14
303.0,1994.0,1966.0,b'2 - High School',2079.0,1.0,1.0,-59.34,1.06,460.42,19.45,41.12,34.34,49.23
304.0,1977.0,1985.0,b'3 - BSc/MSc',1687.0,2.0,1.0,-86.45,1.1,233.6,48.35,200.15,14.78,109.8
305.0,1995.0,1982.0,b'3 - BSc/MSc',2095.0,3.0,1.0,-20.0,0.99,434.08,40.0,137.47,15.78,20.78
306.0,1989.0,1943.0,b'3 - BSc/MSc',3345.0,3.0,0.0,-37.31,1.02,252.16,-6.1,292.5,-0.11,13.67
307.0,1996.0,1991.0,b'3 - BSc/MSc',1624.0,1.0,1.0,81.14,0.83,102.91,87.25,352.51,54.01,35.12
308.0,1993.0,1941.0,b'3 - BSc/MSc',3688.0,4.0,0.0,345.5,0.53,174.59,246.7,314.28,13.67,37.12
309.0,1975.0,1943.0,b'4 - PhD',4118.0,4.0,0.0,-50.22,1.05,443.75,-40.0,123.58,12.89,14.78
310.0,1978.0,1987.0,b'2 - High School',1786.0,3.0,0.0,13.23,0.95,287.72,187.8,230.82,38.23,24.67
311.0,1985.0,1972.0,b'2 - High School',1731.0,2.0,1.0,9.45,0.95,245.38,142.8,280.83,34.45,2.89
312.0,1976.0,1954.0,b'3 - BSc/MSc',3927.0,3.0,1.0,145.47,0.77,456.64,182.8,103.91,6.0,-4.11
313.0,1991.0,1955.0,b'3 - BSc/MSc',2896.0,4.0,1.0,683.8,0.0,388.74,132.25,129.69,25.56,32.56
314.0,1982.0,1976.0,b'4 - PhD',2646.0,1.0,1.0,417.99,0.18,532.99,-40.0,41.12,6.0,-2.0
315.0,1975.0,1956.0,b'1 - Basic',3179.0,3.0,1.0,-102.57,1.09,204.26,383.4,158.03,77.57,73.46
316.0,1976.0,1946.0,b'3 - BSc/MSc',3834.0,3.0,0.0,151.04,0.77,323.06,225.05,165.92,11.67,37.34
317.0,1980.0,1987.0,b'1 - Basic',1569.0,4.0,1.0,14.23,0.97,92.35,1025.75,195.26,54.12,53.12
318.0,1987.0,1990.0,b'3 - BSc/MSc',1779.0,4.0,1.0,331.5,0.49,211.04,128.9,284.72,63.9,16.56
319.0,1984.0,1959.0,b'2 - High School',2802.0,4.0,0.0,25.23,0.93,332.95,94.45,210.93,24.67,25.56
320.0,1990.0,1985.0,b'2 - High School',2297.0,4.0,1.0,320.62,0.52,210.15,171.7,209.04,82.57,52.9
321.0,1974.0,1971.0,b'3 - BSc/MSc',2675.0,4.0,1.0,377.97,0.31,432.97,-15.0,145.36,7.89,14.78
322.0,1986.0,1968.0,b'2 - High School',2333.0,4.0,1.0,591.0,0.19,366.29,206.7,140.25,0.89,42.12
323.0,1992.0,1939.0,b'2 - High School',3789.0,4.0,0.0,320.85,0.37,344.73,-50.0,207.26,4.89,46.23
324.0,1980.0,1990.0,b'2 - High School',1081.0,1.0,1.0,346.53,0.55,242.38,307.85,171.92,17.67,81.35
325.0,1979.0,1984.0,b'3 - BSc/MSc',1371.0,3.0,1.0,-69.23,1.07,269.83,62.8,203.15,44.23,50.23
326.0,1982.0,1979.0,b'2 - High School',1967.0,3.0,1.0,-16.22,0.99,371.96,92.8,107.91,8.78,52.79
327.0,1980.0,1945.0,b'4 - PhD',3346.0,1.0,0.0,242.16,0.65,222.04,201.7,284.61,16.56,28.56
328.0,1991.0,1994.0,b'2 - High School',1533.0,4.0,1.0,205.48,0.72,261.94,295.05,124.8,69.57,64.57
329.0,1995.0,1991.0,b'1 - Basic',1796.0,1.0,1.0,-222.37,1.25,96.24,235.6,210.93,197.37,34.34
330.0,1979.0,1935.0,b'2 - High School',4292.0,1.0,1.0,-47.77,1.04,457.64,-20.55,94.35,47.23,-1.11
331.0,1979.0,1986.0,b'2 - High School',1421.0,4.0,1.0,825.73,0.24,104.02,695.7,248.27,7.78,58.79
332.0,1997.0,1940.0,b'3 - BSc/MSc',4097.0,4.0,0.0,402.08,0.4,422.3,123.9,146.36,14.78,4.78
333.0,1989.0,1943.0,b'3 - BSc/MSc',3810.0,4.0,0.0,-33.77,1.01,364.18,9.45,208.26,11.89,-2.11
334.0,1995.0,1987.0,b'3 - BSc/MSc',1468.0,1.0,0.0,214.82,0.72,138.58,342.85,260.16,101.24,24.45
335.0,1987.0,1966.0,b'3 - BSc/MSc',2257.0,3.0,1.0,549.32,0.17,430.08,113.9,119.8,-1.0,31.34
336.0,1990.0,1954.0,b'3 - BSc/MSc',3781.0,3.0,1.0,470.19,0.27,406.3,104.45,118.69,14.78,30.34
337.0,1976.0,1967.0,b'3 - BSc/MSc',3149.0,3.0,1.0,176.25,0.74,452.42,212.25,89.35,12.89,1.89
338.0,1987.0,1936.0,b'3 - BSc/MSc',4064.0,1.0,0.0,59.7,0.85,249.38,13.35,240.6,40.12,31.23
339.0,1988.0,1973.0,b'3 - BSc/MSc',2357.0,3.0,1.0,46.89,0.89,539.88,60.0,23.45,11.89,11.78
340.0,1979.0,1996.0,b'1 - Basic',1288.0,1.0,0.0,455.43,0.38,11.67,245.05,183.7,223.71,104.91
341.0,1981.0,1994.0,b'3 - BSc/MSc',1835.0,1.0,1.0,361.73,0.49,175.81,197.25,283.72,57.79,44.12
342.0,1989.0,1949.0,b'2 - High School',3672.0,1.0,0.0,103.9,0.82,126.8,128.9,137.47,219.04,105.91
343.0,1974.0,1951.0,b'4 - PhD',3878.0,4.0,1.0,455.1,0.16,492.76,-15.55,81.57,12.89,2.89
344.0,1976.0,1978.0,b'3 - BSc/MSc',782.0,1.0,1.0,413.41,0.47,185.48,300.05,298.5,24.45,22.67
345.0,1983.0,1965.0,b'2 - High School',2275.0,4.0,1.0,278.85,0.41,388.63,-40.0,139.25,4.78,23.45
346.0,1989.0,1938.0,b'3 - BSc/MSc',3442.0,1.0,1.0,52.78,0.88,452.53,84.45,106.02,1.89,6.67
347.0,1975.0,1972.0,b'2 - High School',2658.0,1.0,1.0,-31.22,1.01,479.98,98.9,85.46,17.78,-8.0
348.0,1991.0,1956.0,b'3 - BSc/MSc',3266.0,4.0,1.0,26.45,0.93,420.3,88.9,140.47,35.45,2.0
349.0,1975.0,1991.0,b'3 - BSc/MSc',1628.0,3.0,1.0,219.49,0.76,124.69,539.0,216.93,119.8,7.78
350.0,1985.0,1984.0,b'3 - BSc/MSc',1475.0,4.0,1.0,467.2,0.24,431.86,78.9,99.02,18.56,15.78
351.0,1984.0,1945.0,b'2 - High School',3353.0,4.0,0.0,34.01,0.95,136.58,695.7,210.04,38.23,59.01
352.0,1975.0,1983.0,b'2 - High School',1225.0,1.0,1.0,-39.67,1.03,327.06,3.9,188.37,25.56,40.23
353.0,1980.0,1994.0,b'2 - High School',1043.0,1.0,0.0,199.92,0.71,46.12,212.25,177.59,148.25,181.7
354.0,1996.0,1989.0,b'3 - BSc/MSc',1315.0,1.0,1.0,490.32,0.21,499.54,70.0,67.68,-1.11,16.89
355.0,1974.0,1985.0,b'1 - Basic',1392.0,4.0,1.0,113.36,0.84,131.47,348.4,164.81,167.92,42.12
356.0,1978.0,1980.0,b'2 - High School',1978.0,1.0,1.0,304.84,0.54,343.62,156.7,127.69,13.78,75.46
357.0,1985.0,1990.0,b'3 - BSc/MSc',1486.0,4.0,1.0,211.15,0.69,163.03,211.7,335.73,25.45,24.45
358.0,1985.0,1982.0,b'3 - BSc/MSc',2028.0,4.0,1.0,-32.89,1.01,523.21,75.0,46.01,7.89,14.89
359.0,1988.0,1945.0,b'2 - High School',3494.0,3.0,0.0,-33.89,1.01,322.06,271.15,216.82,5.0,13.89
360.0,1978.0,1970.0,b'1 - Basic',2298.0,3.0,1.0,-17.0,0.99,503.76,49.45,75.68,18.67,8.0
361.0,1995.0,1983.0,b'2 - High School',2215.0,1.0,1.0,124.15,0.79,420.19,151.15,109.02,-1.0,25.67
362.0,1988.0,1944.0,b'3 - BSc/MSc',3806.0,4.0,0.0,-23.88,1.0,129.58,18.9,278.72,71.57,89.35
363.0,1990.0,1945.0,b'2 - High School',3517.0,4.0,0.0,8.56,0.95,275.72,166.15,239.49,2.0,33.56
364.0,1986.0,1955.0,b'2 - High School',3307.0,1.0,1.0,414.64,0.33,440.75,106.7,101.24,4.78,-1.11
365.0,1987.0,1936.0,b'3 - BSc/MSc',4402.0,2.0,0.0,30.24,0.9,190.37,-10.55,253.16,65.79,57.79
366.0,1975.0,1945.0,b'2 - High School',3377.0,3.0,0.0,646.25,0.3,206.15,465.1,124.58,81.57,76.68
367.0,1985.0,1995.0,b'2 - High School',1233.0,1.0,1.0,37.79,0.94,86.35,564.0,198.26,130.69,67.9
368.0,1977.0,1964.0,b'4 - PhD',2936.0,4.0,1.0,-121.0,1.18,585.22,-35.0,5.78,-4.0,-11.0
369.0,1990.0,1969.0,b'2 - High School',3012.0,3.0,1.0,417.64,0.35,456.53,93.9,104.02,15.78,13.89
370.0,1981.0,1986.0,b'2 - High School',1506.0,4.0,1.0,508.2,0.32,333.84,222.25,202.37,22.45,-0.22
371.0,1985.0,1953.0,b'3 - BSc/MSc',2742.0,4.0,0.0,328.62,0.57,121.91,276.15,96.13,231.71,106.02
372.0,1987.0,1969.0,b'3 - BSc/MSc',3057.0,4.0,1.0,447.43,0.22,462.53,13.9,98.13,-2.0,29.56
373.0,1987.0,1987.0,b'2 - High School',1802.0,4.0,1.0,-28.33,1.01,414.08,9.45,130.69,19.56,12.78
374.0,1974.0,1966.0,b'3 - BSc/MSc',2639.0,1.0,1.0,483.32,0.17,514.21,40.0,49.01,5.89,4.89
375.0,1980.0,1969.0,b'2 - High School',1901.0,4.0,1.0,8.78,0.95,515.54,30.0,66.79,6.78,3.0
376.0,1992.0,1946.0,b'3 - BSc/MSc',3648.0,3.0,0.0,340.41,0.52,161.81,235.05,273.05,31.45,64.68
377.0,1992.0,1962.0,b'2 - High School',2594.0,4.0,1.0,123.59,0.78,395.52,127.25,119.8,-4.0,25.34
378.0,1989.0,1990.0,b'1 - Basic',1356.0,3.0,1.0,656.01,0.24,143.47,338.95,220.04,88.46,110.13
379.0,1990.0,1958.0,b'3 - BSc/MSc',3063.0,1.0,0.0,409.75,0.29,384.63,53.9,164.81,2.89,3.78
380.0,1996.0,1949.0,b'3 - BSc/MSc',4075.0,4.0,0.0,46.46,0.89,251.27,160.6,195.26,69.57,1.89
381.0,1976.0,1954.0,b'2 - High School',2940.0,4.0,0.0,407.41,0.46,350.62,230.05,137.58,65.9,15.89
382.0,1977.0,1996.0,b'3 - BSc/MSc',1165.0,4.0,1.0,570.1,0.45,183.59,595.1,135.58,121.8,48.9
383.0,1993.0,1960.0,b'3 - BSc/MSc',2688.0,4.0,1.0,0.0,0.96,550.77,35.0,35.34,-1.0,8.0
384.0,1978.0,1954.0,b'1 - Basic',2985.0,2.0,0.0,344.96,0.59,183.7,369.5,155.14,80.46,105.8
385.0,1993.0,1977.0,b'3 - BSc/MSc',1834.0,4.0,1.0,38.24,0.9,421.08,63.35,120.8,-0.11,11.67
386.0,1981.0,1984.0,b'4 - PhD',2295.0,1.0,1.0,178.36,0.72,304.17,182.8,223.82,14.78,5.78
387.0,1997.0,1990.0,b'2 - High School',1266.0,1.0,1.0,190.82,0.53,139.58,270.05,,28.56,25.67
388.0,1981.0,1971.0,b'3 - BSc/MSc',2773.0,4.0,1.0,404.88,0.19,545.88,-55.0,35.23,-6.0,9.0
389.0,1986.0,1951.0,b'3 - BSc/MSc',3036.0,1.0,1.0,290.07,0.5,292.72,52.8,230.71,19.56,30.45
390.0,1985.0,1983.0,b'3 - BSc/MSc',1636.0,1.0,1.0,-34.78,1.01,297.5,104.45,271.05,24.67,14.89
391.0,1996.0,1976.0,b'4 - PhD',1448.0,4.0,1.0,501.99,0.15,530.1,35.0,55.01,4.89,-4.0
392.0,1991.0,1952.0,b'3 - BSc/MSc',3983.0,1.0,0.0,455.75,0.47,62.68,427.85,380.74,9.78,34.23
393.0,1986.0,1994.0,b'2 - High School',1850.0,1.0,0.0,590.55,0.49,7.67,791.25,221.71,181.59,1.78
394.0,1993.0,1983.0,b'4 - PhD',2206.0,4.0,1.0,503.31,0.27,348.51,138.35,163.92,29.56,41.45
395.0,1989.0,1992.0,b'2 - High School',1124.0,1.0,1.0,995.86,0.24,74.68,942.4,182.7,72.68,78.46
396.0,1976.0,1958.0,b'3 - BSc/MSc',3383.0,1.0,1.0,351.07,0.36,333.84,9.45,186.48,16.56,42.23
397.0,1989.0,1975.0,b'3 - BSc/MSc',2216.0,4.0,1.0,313.51,0.46,363.18,53.9,164.92,25.45,24.67
398.0,1986.0,2000.0,b'1 - Basic',415.0,1.0,1.0,-218.48,1.22,52.01,348.4,49.01,193.48,225.82
399.0,1991.0,1952.0,b'2 - High School',3123.0,4.0,1.0,440.77,0.34,332.84,165.6,189.37,-6.0,26.67
400.0,1978.0,1990.0,b'3 - BSc/MSc',972.0,1.0,1.0,386.2,0.46,50.9,220.05,314.28,29.56,140.25
401.0,1976.0,1976.0,b'3 - BSc/MSc',1483.0,4.0,1.0,392.75,0.34,331.73,68.35,214.93,-6.0,23.67
402.0,1990.0,1980.0,b'2 - High School',2037.0,1.0,1.0,71.13,0.9,96.13,416.2,201.37,13.78,195.37
403.0,1977.0,1970.0,b'3 - BSc/MSc',2198.0,4.0,1.0,607.11,0.0,532.99,50.0,39.12,2.0,8.0
404.0,1994.0,1954.0,b'2 - High School',3757.0,3.0,0.0,334.51,0.61,211.93,373.95,180.7,54.12,93.46
405.0,1978.0,1996.0,b'1 - Basic',1526.0,4.0,1.0,62.45,0.9,19.45,364.5,199.15,158.92,137.58
406.0,1975.0,1960.0,b'2 - High School',2915.0,4.0,1.0,421.22,0.21,534.21,-40.55,60.01,9.89,3.0
407.0,1996.0,1946.0,b'4 - PhD',3439.0,4.0,1.0,-73.9,1.08,393.63,92.25,110.02,26.45,22.45
408.0,1977.0,1981.0,b'3 - BSc/MSc',1889.0,4.0,1.0,272.4,0.45,297.61,-35.55,217.93,35.34,29.23
409.0,1994.0,1956.0,b'3 - BSc/MSc',3052.0,1.0,1.0,-82.9,1.08,265.94,206.15,199.37,57.9,28.56
410.0,1978.0,1979.0,b'1 - Basic',1648.0,3.0,1.0,441.2,0.37,444.53,167.8,88.35,21.67,12.89
411.0,1987.0,1951.0,b'2 - High School',2891.0,4.0,0.0,52.13,0.87,339.84,-30.0,157.03,65.79,41.34
412.0,1983.0,1966.0,b'2 - High School',2779.0,4.0,1.0,-7.44,0.98,375.96,143.35,154.03,30.45,12.89
413.0,1992.0,1963.0,b'3 - BSc/MSc',2650.0,2.0,1.0,506.99,0.14,531.99,34.45,49.23,2.89,
414.0,1977.0,1981.0,b'4 - PhD',1780.0,3.0,1.0,306.94,0.5,276.94,55.0,202.37,87.24,38.45
415.0,1988.0,1971.0,b'2 - High School',2618.0,4.0,1.0,-45.78,1.03,492.76,113.9,70.68,-4.0,16.78
416.0,1990.0,1984.0,b'3 - BSc/MSc',1436.0,4.0,1.0,379.08,0.38,332.84,58.35,230.82,13.78,12.89
417.0,1979.0,1943.0,b'2 - High School',4177.0,4.0,0.0,-36.32,1.02,449.53,-10.55,109.8,9.78,7.0
418.0,1995.0,1967.0,b'3 - BSc/MSc',2609.0,4.0,1.0,-39.0,1.02,533.88,15.0,39.23,-7.0,17.89
419.0,1994.0,1974.0,b'4 - PhD',2017.0,1.0,1.0,457.75,0.2,473.31,25.0,92.13,10.67,4.89
420.0,1987.0,,b'2 - High School',3219.0,1.0,1.0,379.3,0.33,404.52,42.8,152.25,7.78,-0.11
